model_component,feature,importance_pct,feature_group
allocate_flm_regressor,hash__Site__33,0.24808503687381744,Site category signal
allocate_flm_regressor,hash__Line Name__39,0.24804402887821198,Line Name category signal
allocate_flm_regressor,hash__Class Name__37,0.2472287118434906,Class Name category signal
allocate_flm_regressor,hash__Site__30,0.24615193903446198,Site category signal
allocate_flm_regressor,Cost,0.24454805254936218,Cost
allocate_flm_regressor,hash__Class Name__65,0.24405205249786377,Class Name category signal
allocate_flm_regressor,hash__Class Name__17,0.24333931505680084,Class Name category signal
allocate_flm_regressor,hash__Site__5,0.24282431602478027,Site category signal
allocate_group_classifier,hash__Site__11,0.33303627371788025,Site category signal
allocate_group_classifier,hash__Rank__6,0.3255445063114166,Rank category signal
allocate_group_classifier,hash__Line Name__11,0.31688404083251953,Line Name category signal
allocate_group_classifier,hash__Line Name__35,0.31071141362190247,Line Name category signal
allocate_group_classifier,hash__Class Name__6,0.3064064383506775,Class Name category signal
allocate_group_classifier,hash__Line Name__120,0.3000221252441406,Line Name category signal
allocate_group_classifier,hash__Line Name__25,0.29820916056632996,Line Name category signal
allocate_group_classifier,hash__Line Name__24,0.29793524742126465,Line Name category signal
allocate_group_classifier,hash__Site__80,0.29649901390075684,Site category signal
allocate_group_classifier,hash__Site__31,0.29638224840164185,Site category signal
allocate_group_classifier,hash__Site__7,0.2961178123950958,Site category signal
allocate_group_classifier,hash__Class Name__0,0.2947445213794708,Class Name category signal
allocate_group_classifier,hash__Line Name__28,0.2944599390029907,Line Name category signal
allocate_group_classifier,hash__Line Name__97,0.2937456965446472,Line Name category signal
allocate_group_classifier,hash__Site__3,0.2924858331680298,Site category signal
allocate_group_classifier,hash__Site__58,0.2913999855518341,Site category signal
allocate_group_classifier,hash__Line Name__51,0.29134511947631836,Line Name category signal
allocate_group_classifier,hash__Line Name__52,0.290929913520813,Line Name category signal
allocate_group_classifier,hash__Line Name__47,0.2897000312805176,Line Name category signal
allocate_group_classifier,hash__Site__18,0.2890837788581848,Site category signal
allocate_group_classifier,hash__Line Name__8,0.2886449098587036,Line Name category signal
allocate_group_classifier,hash__Line Name__5,0.2884206473827362,Line Name category signal
allocate_group_classifier,hash__Site__83,0.2877974510192871,Site category signal
allocate_group_classifier,hash__Line Name__61,0.28714999556541443,Line Name category signal
allocate_group_classifier,hash__Line Name__60,0.2870181202888489,Line Name category signal
allocate_group_classifier,hash__Site__67,0.28664907813072205,Site category signal
allocate_group_classifier,hash__Line Name__63,0.2864915430545807,Line Name category signal
allocate_group_classifier,hash__Line Name__1,0.28490883111953735,Line Name category signal
allocate_group_classifier,hash__Site__21,0.28434130549430847,Site category signal
allocate_group_classifier,hash__Site__34,0.2842990458011627,Site category signal
allocate_group_classifier,hash__Site__90,0.2838749587535858,Site category signal
allocate_group_classifier,hash__Class Name__77,0.28381291031837463,Class Name category signal
allocate_group_classifier,hash__Site__95,0.28373998403549194,Site category signal
allocate_group_classifier,hash__Line Name__9,0.2836062014102936,Line Name category signal
allocate_group_classifier,hash__Site__4,0.28345024585723877,Site category signal
allocate_group_classifier,d60_gap,0.28221675753593445,d60_gap
allocate_group_classifier,hash__Site__54,0.2814885079860687,Site category signal
allocate_group_classifier,hash__Line Name__58,0.28092730045318604,Line Name category signal
allocate_group_classifier,hash__Line Name__14,0.2806597948074341,Line Name category signal
allocate_group_classifier,hash__Line Name__86,0.28047648072242737,Line Name category signal
allocate_group_classifier,hash__Line Name__0,0.280208945274353,Line Name category signal
allocate_group_classifier,hash__Line Name__71,0.2799040973186493,Line Name category signal
allocate_group_classifier,hash__Line Name__54,0.2797788381576538,Line Name category signal
allocate_group_classifier,supply_to_proj,0.2797648310661316,supply_to_proj
allocate_group_classifier,hash__Class Name__91,0.27971890568733215,Class Name category signal
allocate_group_classifier,hash__Class Name__53,0.2796210050582886,Class Name category signal
allocate_group_classifier,hash__Class Name__25,0.2794756591320038,Class Name category signal
allocate_group_classifier,hash__Line Name__89,0.27917373180389404,Line Name category signal
allocate_group_classifier,hash__Line Name__105,0.27903398871421814,Line Name category signal
allocate_group_classifier,hash__Site__15,0.27894681692123413,Site category signal
allocate_group_classifier,hash__Site__48,0.2788352072238922,Site category signal
allocate_group_classifier,hash__Class Name__32,0.2788041830062866,Class Name category signal
allocate_group_classifier,hash__Site__8,0.27868783473968506,Site category signal
allocate_group_classifier,hash__Site__2,0.2785864472389221,Site category signal
allocate_group_classifier,hash__Line Name__46,0.2785453498363495,Line Name category signal
allocate_group_classifier,hash__Line Name__123,0.27851200103759766,Line Name category signal
allocate_group_classifier,hash__Site__74,0.2783924341201782,Site category signal
allocate_group_classifier,hash__Site__85,0.2783459424972534,Site category signal
allocate_group_classifier,hash__Line Name__127,0.2779541313648224,Line Name category signal
allocate_group_classifier,hash__Class Name__43,0.27757710218429565,Class Name category signal
allocate_group_classifier,hash__Class Name__15,0.2774806320667267,Class Name category signal
allocate_group_classifier,hash__Site__60,0.2774490714073181,Site category signal
allocate_group_classifier,hash__Rank__0,0.2774408459663391,Rank category signal
allocate_group_classifier,hash__Class Name__40,0.2772481143474579,Class Name category signal
allocate_group_classifier,hash__Line Name__64,0.2771563231945038,Line Name category signal
allocate_group_classifier,hash__Site__39,0.2769467830657959,Site category signal
allocate_group_classifier,hash__Site__49,0.2768368124961853,Site category signal
allocate_group_classifier,hash__Site__57,0.2766997814178467,Site category signal
allocate_group_classifier,hash__Line Name__116,0.27661117911338806,Line Name category signal
allocate_group_classifier,hash__Site__16,0.2761111259460449,Site category signal
allocate_group_classifier,hash__Site__41,0.2759758532047272,Site category signal
allocate_group_classifier,hash__Site__88,0.27582424879074097,Site category signal
allocate_group_classifier,hash__Site__0,0.2754374146461487,Site category signal
allocate_group_classifier,FLM,0.27541661262512207,FLM
allocate_group_classifier,hash__Class Name__59,0.275360643863678,Class Name category signal
allocate_group_classifier,hash__Line Name__83,0.27511006593704224,Line Name category signal
allocate_group_classifier,hash__Line Name__124,0.2749869227409363,Line Name category signal
allocate_group_classifier,hash__Site__29,0.27490687370300293,Site category signal
allocate_group_classifier,hash__Site__28,0.2747058570384979,Site category signal
allocate_group_classifier,hash__Class Name__51,0.2746140956878662,Class Name category signal
allocate_group_classifier,hash__Site__9,0.27457353472709656,Site category signal
allocate_group_classifier,hash__Site__36,0.27441805601119995,Site category signal
allocate_group_classifier,hash__Class Name__41,0.27428731322288513,Class Name category signal
allocate_group_classifier,hash__Site__77,0.274272620677948,Site category signal
allocate_group_classifier,hash__Line Name__114,0.27412527799606323,Line Name category signal
allocate_group_classifier,hash__Class Name__75,0.274081289768219,Class Name category signal
allocate_group_classifier,hash__Site__61,0.2740505635738373,Site category signal
allocate_group_classifier,hash__Line Name__90,0.27370649576187134,Line Name category signal
allocate_group_classifier,hash__Line Name__57,0.2735215127468109,Line Name category signal
allocate_group_classifier,hash__Line Name__4,0.27348849177360535,Line Name category signal
allocate_group_classifier,hash__Line Name__101,0.27340519428253174,Line Name category signal
allocate_group_classifier,hash__Class Name__10,0.2734045386314392,Class Name category signal
allocate_group_classifier,hash__Class Name__11,0.27331873774528503,Class Name category signal
allocate_group_classifier,hash__Line Name__65,0.2732391059398651,Line Name category signal
allocate_group_classifier,hash__Line Name__102,0.2732238471508026,Line Name category signal
allocate_group_classifier,hash__Site__50,0.27310892939567566,Site category signal
allocate_group_classifier,rec_flms,0.27301013469696045,rec_flms
allocate_group_classifier,hash__Line Name__109,0.2729793190956116,Line Name category signal
allocate_group_classifier,hash__Line Name__98,0.27278098464012146,Line Name category signal
allocate_group_classifier,hash__Site__46,0.27272772789001465,Site category signal
allocate_group_classifier,hash__Site__26,0.2727140784263611,Site category signal
allocate_group_classifier,hash__Line Name__103,0.2726980149745941,Line Name category signal
allocate_group_classifier,hash__Line Name__45,0.2726309895515442,Line Name category signal
allocate_group_classifier,hash__Dc Avail Bucket__3,0.2725284695625305,Dc Avail Bucket category signal
allocate_group_classifier,hash__Site__25,0.27231350541114807,Site category signal
allocate_group_classifier,hash__Class Name__22,0.27231085300445557,Class Name category signal
allocate_group_classifier,hash__Line Name__88,0.27196231484413147,Line Name category signal
allocate_group_classifier,hash__Line Name__85,0.27142757177352905,Line Name category signal
allocate_group_classifier,hash__Site__75,0.27142226696014404,Site category signal
allocate_group_classifier,hash__Line Name__32,0.27110177278518677,Line Name category signal
allocate_group_classifier,supply_to_d30,0.2709357738494873,supply_to_d30
allocate_group_classifier,hash__Site__23,0.2708771824836731,Site category signal
allocate_group_classifier,hash__Line Name__36,0.27086973190307617,Line Name category signal
allocate_group_classifier,hash__Site__52,0.2708251178264618,Site category signal
allocate_group_classifier,hash__Line Name__112,0.270662397146225,Line Name category signal
allocate_group_classifier,hash__Site__33,0.2706546187400818,Site category signal
allocate_group_classifier,supply_cost_value,0.2702653706073761,supply_cost_value
allocate_group_classifier,hash__Site__10,0.2700525224208832,Site category signal
allocate_group_classifier,hash__Site__37,0.2700273394584656,Site category signal
allocate_group_classifier,hash__Line Name__117,0.26993128657341003,Line Name category signal
allocate_group_classifier,hash__Line Name__23,0.2697690427303314,Line Name category signal
allocate_group_classifier,Cost,0.2694859206676483,Cost
allocate_group_classifier,hash__Site__81,0.2694486379623413,Site category signal
allocate_group_classifier,hash__Class Name__37,0.2693614959716797,Class Name category signal
allocate_group_classifier,hash__Class Name__44,0.2691624164581299,Class Name category signal
allocate_group_classifier,hash__Line Name__72,0.26865822076797485,Line Name category signal
allocate_group_classifier,hash__Line Name__22,0.26839733123779297,Line Name category signal
allocate_group_classifier,hash__Site__92,0.26839733123779297,Site category signal
allocate_group_classifier,hash__Line Name__33,0.2682957351207733,Line Name category signal
allocate_group_classifier,hash__Site__24,0.26802635192871094,Site category signal
allocate_group_classifier,hash__Site__70,0.26800933480262756,Site category signal
allocate_group_classifier,hash__Line Name__19,0.2679777145385742,Line Name category signal
allocate_group_classifier,hash__Class Name__42,0.2677813172340393,Class Name category signal
allocate_group_classifier,hash__Line Name__7,0.26776960492134094,Line Name category signal
allocate_group_classifier,supply_to_d60,0.2674897015094757,supply_to_d60
allocate_group_classifier,hash__Site__62,0.2674701511859894,Site category signal
allocate_group_classifier,hash__Line Name__12,0.26719996333122253,Line Name category signal
allocate_group_classifier,hash__Line Name__76,0.26696839928627014,Line Name category signal
allocate_group_classifier,hash__Class Name__76,0.266793429851532,Class Name category signal
allocate_group_classifier,hash__Site__45,0.2667672336101532,Site category signal
allocate_group_classifier,hash__Class Name__2,0.2667672038078308,Class Name category signal
allocate_group_classifier,hash__Site__17,0.2661442756652832,Site category signal
allocate_group_classifier,hash__Site__30,0.26611149311065674,Site category signal
allocate_group_classifier,hash__Line Name__119,0.2659437358379364,Line Name category signal
allocate_group_classifier,hash__Site__71,0.26585984230041504,Site category signal
allocate_group_classifier,hash__Line Name__108,0.2657764256000519,Line Name category signal
allocate_group_classifier,dc_flms,0.2657759487628937,dc_flms
allocate_group_classifier,hash__Site__32,0.26575350761413574,Site category signal
allocate_group_classifier,hash__Flag__1,0.26565036177635193,Flag category signal
allocate_group_classifier,hash__Line Name__96,0.26557493209838867,Line Name category signal
allocate_group_classifier,hash__Site__42,0.2655385732650757,Site category signal
allocate_group_classifier,hash__Class Name__7,0.26524046063423157,Class Name category signal
allocate_group_classifier,hash__Site__6,0.26503241062164307,Site category signal
allocate_group_classifier,hash__Site__91,0.26483404636383057,Site category signal
allocate_group_classifier,hash__Flag__7,0.2648041546344757,Flag category signal
allocate_group_classifier,hash__Site__51,0.26478496193885803,Site category signal
allocate_group_classifier,hash__Site__14,0.26466554403305054,Site category signal
allocate_group_classifier,hash__Site__5,0.26429280638694763,Site category signal
allocate_group_classifier,hash__Site__78,0.26427626609802246,Site category signal
allocate_group_classifier,hash__Site__89,0.26407957077026367,Site category signal
allocate_group_classifier,hash__Line Name__95,0.2639648914337158,Line Name category signal
allocate_group_classifier,hash__Class Name__73,0.2636154294013977,Class Name category signal
allocate_group_classifier,hash__Line Name__38,0.2634919583797455,Line Name category signal
allocate_group_classifier,hash__Site__47,0.2632289528846741,Site category signal
allocate_group_classifier,hash__Line Name__29,0.26307472586631775,Line Name category signal
allocate_group_classifier,hash__Class Name__85,0.2630123496055603,Class Name category signal
allocate_group_classifier,hash__Class Name__20,0.262965589761734,Class Name category signal
allocate_group_classifier,hash__Dc Avail Bucket__1,0.26292935013771057,Dc Avail Bucket category signal
allocate_group_classifier,hash__Site__19,0.2628922760486603,Site category signal
allocate_group_classifier,hash__Rank__2,0.26285722851753235,Rank category signal
allocate_group_classifier,hash__Class Name__84,0.2627871334552765,Class Name category signal
allocate_group_classifier,hash__Line Name__74,0.26245787739753723,Line Name category signal
allocate_group_classifier,hash__Site__86,0.262442409992218,Site category signal
allocate_group_classifier,hash__Line Name__79,0.26217615604400635,Line Name category signal
allocate_group_classifier,hash__Line Name__94,0.262128621339798,Line Name category signal
allocate_group_classifier,hash__Line Name__62,0.26198258996009827,Line Name category signal
allocate_group_classifier,hash__Site__35,0.26192307472229004,Site category signal
allocate_group_classifier,hash__Line Name__75,0.2617536783218384,Line Name category signal
allocate_group_classifier,zero_supply,0.26171430945396423,zero_supply
allocate_group_classifier,hash__Class Name__88,0.2612496614456177,Class Name category signal
allocate_group_classifier,hash__Class Name__60,0.26122257113456726,Class Name category signal
allocate_group_classifier,hash__Rank__7,0.2611478269100189,Rank category signal
allocate_group_classifier,hash__Line Name__15,0.26094532012939453,Line Name category signal
allocate_group_classifier,hash__Class Name__92,0.26053038239479065,Class Name category signal
allocate_group_classifier,hash__Site__94,0.2604618966579437,Site category signal
allocate_group_classifier,Alloc. Rec.,0.26020875573158264,Alloc. Rec.
allocate_group_classifier,Dc Avail,0.2601453959941864,Dc Avail
allocate_group_classifier,hash__Site__1,0.2600383460521698,Site category signal
allocate_group_classifier,hash__Class Name__55,0.2598830759525299,Class Name category signal
allocate_group_classifier,hash__Class Name__21,0.2598734200000763,Class Name category signal
allocate_group_classifier,proj_gap,0.25956231355667114,proj_gap
allocate_group_classifier,hash__Line Name__39,0.259519100189209,Line Name category signal
allocate_group_classifier,hash__Line Name__3,0.25950387120246887,Line Name category signal
allocate_group_classifier,hash__Class Name__57,0.25922268629074097,Class Name category signal
allocate_group_classifier,hash__Line Name__42,0.25922098755836487,Line Name category signal
allocate_group_classifier,hash__Line Name__81,0.2591472566127777,Line Name category signal
allocate_group_classifier,hash__Class Name__80,0.25910288095474243,Class Name category signal
allocate_group_classifier,hash__Class Name__94,0.2589399516582489,Class Name category signal
allocate_group_classifier,Supply,0.25883668661117554,Supply
allocate_group_classifier,hash__Site__63,0.25880542397499084,Site category signal
allocate_group_classifier,hash__Line Name__56,0.2586810290813446,Line Name category signal
allocate_group_classifier,avg_demand,0.25846654176712036,avg_demand
allocate_group_classifier,hash__Site__13,0.2582389712333679,Site category signal
allocate_group_classifier,hash__Line Name__99,0.2582382261753082,Line Name category signal
allocate_group_classifier,hash__Class Name__70,0.25822219252586365,Class Name category signal
allocate_group_classifier,hash__Line Name__67,0.2581939995288849,Line Name category signal
allocate_group_classifier,hash__Flag__4,0.25797024369239807,Flag category signal
allocate_group_classifier,hash__Site__27,0.2578195333480835,Site category signal
allocate_group_classifier,hash__Line Name__126,0.25775429606437683,Line Name category signal
allocate_group_classifier,hash__Site__79,0.25770291686058044,Site category signal
allocate_group_classifier,hash__Site__73,0.25762197375297546,Site category signal
allocate_group_classifier,hash__Line Name__55,0.2573956847190857,Line Name category signal
allocate_group_classifier,hash__Class Name__23,0.25739359855651855,Class Name category signal
allocate_group_classifier,hash__Line Name__34,0.2572391927242279,Line Name category signal
allocate_group_classifier,hash__Line Name__6,0.25717678666114807,Line Name category signal
allocate_group_classifier,hash__Site__68,0.25713735818862915,Site category signal
allocate_group_classifier,hash__Class Name__1,0.25712519884109497,Class Name category signal
allocate_group_classifier,mil_gap,0.2567846179008484,mil_gap
allocate_group_classifier,hash__Class Name__86,0.25675415992736816,Class Name category signal
allocate_group_classifier,hash__Class Name__14,0.25667256116867065,Class Name category signal
allocate_group_classifier,hash__Line Name__18,0.25651299953460693,Line Name category signal
allocate_group_classifier,hash__Site__56,0.2565027177333832,Site category signal
allocate_group_classifier,D30,0.2563440799713135,D30
allocate_group_classifier,hash__Class Name__65,0.25600165128707886,Class Name category signal
allocate_group_classifier,hash__Class Name__38,0.25595539808273315,Class Name category signal
allocate_group_classifier,hash__Site__76,0.25584736466407776,Site category signal
allocate_group_classifier,hash__Line Name__20,0.25582829117774963,Line Name category signal
allocate_group_classifier,hash__Class Name__12,0.25576090812683105,Class Name category signal
allocate_group_classifier,hash__Line Name__68,0.2557290494441986,Line Name category signal
allocate_group_classifier,hash__Dc Avail Bucket__7,0.2555551826953888,Dc Avail Bucket category signal
allocate_group_classifier,hash__Flag__0,0.2554868459701538,Flag category signal
allocate_group_classifier,hash__Line Name__53,0.25526440143585205,Line Name category signal
allocate_group_classifier,hash__Site__38,0.2552420496940613,Site category signal
allocate_group_classifier,hash__Class Name__82,0.2552199065685272,Class Name category signal
allocate_group_classifier,hash__Class Name__4,0.25475797057151794,Class Name category signal
allocate_group_classifier,hash__Dc Avail Bucket__4,0.254756361246109,Dc Avail Bucket category signal
allocate_group_classifier,hash__Line Name__107,0.25471964478492737,Line Name category signal
allocate_group_classifier,hash__Class Name__66,0.25453051924705505,Class Name category signal
allocate_group_classifier,hash__Line Name__59,0.25451454520225525,Line Name category signal
allocate_group_classifier,hash__Line Name__40,0.2543836534023285,Line Name category signal
allocate_group_classifier,hash__Line Name__125,0.25436684489250183,Line Name category signal
allocate_group_classifier,hash__Class Name__47,0.25424906611442566,Class Name category signal
allocate_group_classifier,hash__Site__44,0.254163920879364,Site category signal
allocate_group_classifier,hash__Class Name__17,0.25415852665901184,Class Name category signal
allocate_group_classifier,hash__Line Name__111,0.2540941834449768,Line Name category signal
allocate_group_classifier,hash__Line Name__77,0.25406503677368164,Line Name category signal
allocate_group_classifier,hash__Line Name__121,0.25387972593307495,Line Name category signal
allocate_group_classifier,hash__Dc Avail Bucket__2,0.2537985146045685,Dc Avail Bucket category signal
allocate_group_classifier,hash__Class Name__26,0.2537563741207123,Class Name category signal
allocate_group_classifier,hash__Flag__5,0.2535025179386139,Flag category signal
allocate_group_classifier,hash__Line Name__2,0.2534591257572174,Line Name category signal
allocate_group_classifier,hash__Site__66,0.25333794951438904,Site category signal
allocate_group_classifier,hash__Line Name__37,0.25318336486816406,Line Name category signal
allocate_group_classifier,weak_demand,0.2531609833240509,weak_demand
allocate_group_classifier,hash__Line Name__92,0.2530839741230011,Line Name category signal
allocate_group_classifier,hash__Line Name__26,0.2529999613761902,Line Name category signal
allocate_group_classifier,dc_flms_capped,0.25297048687934875,dc_flms_capped
allocate_group_classifier,hash__Class Name__63,0.25287845730781555,Class Name category signal
allocate_group_classifier,hash__Class Name__35,0.2528553009033203,Class Name category signal
allocate_group_classifier,hash__Class Name__72,0.25273799896240234,Class Name category signal
allocate_group_classifier,hash__Line Name__113,0.2525084316730499,Line Name category signal
allocate_group_classifier,hash__Class Name__34,0.25242993235588074,Class Name category signal
allocate_group_classifier,hash__Class Name__13,0.252336323261261,Class Name category signal
allocate_group_classifier,hash__Line Name__100,0.25231456756591797,Line Name category signal
allocate_group_classifier,hash__Line Name__21,0.2522912919521332,Line Name category signal
allocate_group_classifier,hash__Line Name__30,0.2522621154785156,Line Name category signal
allocate_group_classifier,hash__Line Name__69,0.252245157957077,Line Name category signal
allocate_group_classifier,hash__Site__65,0.25222840905189514,Site category signal
allocate_group_classifier,hash__Dc Avail Bucket__5,0.25215524435043335,Dc Avail Bucket category signal
allocate_group_classifier,L30,0.25209522247314453,L30
allocate_group_classifier,has_dc_avail,0.2520083487033844,has_dc_avail
allocate_group_classifier,hash__Class Name__78,0.2518180012702942,Class Name category signal
allocate_group_classifier,rec_cost_value,0.2517740726470947,rec_cost_value
allocate_group_classifier,hash__Rank__1,0.2516322433948517,Rank category signal
allocate_group_classifier,hash__Line Name__50,0.25147902965545654,Line Name category signal
allocate_group_classifier,D60,0.2513149380683899,D60
allocate_group_classifier,hash__Dc Avail Bucket__0,0.2512947618961334,Dc Avail Bucket category signal
allocate_group_classifier,hash__Class Name__18,0.2512250244617462,Class Name category signal
allocate_group_classifier,l30_to_d30,0.25116679072380066,l30_to_d30
allocate_group_classifier,hash__Line Name__13,0.25092199444770813,Line Name category signal
allocate_group_classifier,hash__Class Name__87,0.25085094571113586,Class Name category signal
allocate_group_classifier,hash__Site__55,0.25078314542770386,Site category signal
allocate_group_classifier,hash__Class Name__89,0.2506673336029053,Class Name category signal
allocate_group_classifier,hash__Class Name__54,0.25064727663993835,Class Name category signal
allocate_group_classifier,ttm_monthly,0.2504357397556305,ttm_monthly
allocate_group_classifier,hash__Site__53,0.25042831897735596,Site category signal
allocate_group_classifier,hash__Site__12,0.2504240870475769,Site category signal
allocate_group_classifier,hash__Line Name__48,0.25032687187194824,Line Name category signal
allocate_group_classifier,hash__Site__87,0.25015512108802795,Site category signal
allocate_group_classifier,hash__Line Name__82,0.2501536011695862,Line Name category signal
allocate_group_classifier,hash__Class Name__67,0.25001853704452515,Class Name category signal
allocate_group_classifier,hash__Class Name__33,0.2499884068965912,Class Name category signal
allocate_group_classifier,max_demand,0.2499404102563858,max_demand
allocate_group_classifier,hash__Line Name__84,0.24985556304454803,Line Name category signal
allocate_group_classifier,Proj. Demand,0.24965417385101318,Proj. Demand
allocate_group_classifier,hash__Class Name__68,0.24964995682239532,Class Name category signal
allocate_group_classifier,hash__Line Name__27,0.24958881735801697,Line Name category signal
allocate_group_classifier,hash__Site__43,0.24949859082698822,Site category signal
allocate_group_classifier,TTM,0.2494858354330063,TTM
allocate_group_classifier,hash__Class Name__27,0.24943451583385468,Class Name category signal
allocate_group_classifier,MIL,0.24939805269241333,MIL
allocate_group_classifier,hash__Site__20,0.2491340935230255,Site category signal
allocate_group_classifier,hash__Rank__4,0.24909625947475433,Rank category signal
allocate_group_classifier,hash__Rank__3,0.24901090562343597,Rank category signal
allocate_group_classifier,hash__Class Name__28,0.24888598918914795,Class Name category signal
allocate_group_classifier,hash__Class Name__39,0.248731791973114,Class Name category signal
allocate_group_classifier,hash__Class Name__29,0.24855580925941467,Class Name category signal
allocate_group_classifier,hash__Line Name__122,0.24851302802562714,Line Name category signal
allocate_group_classifier,hash__Class Name__69,0.2484859675168991,Class Name category signal
allocate_group_classifier,hash__Line Name__70,0.2484784871339798,Line Name category signal
allocate_group_classifier,hash__Line Name__73,0.2484663873910904,Line Name category signal
allocate_group_classifier,hash__Class Name__31,0.24815453588962555,Class Name category signal
allocate_group_classifier,hash__Site__93,0.24799728393554688,Site category signal
allocate_group_classifier,hash__Line Name__91,0.24799521267414093,Line Name category signal
allocate_group_classifier,hash__Site__69,0.24795790016651154,Site category signal
allocate_group_classifier,hash__Class Name__83,0.24788925051689148,Class Name category signal
allocate_group_classifier,hash__Class Name__9,0.24782954156398773,Class Name category signal
allocate_group_classifier,hash__Line Name__17,0.2477010190486908,Line Name category signal
allocate_group_classifier,hash__Site__72,0.24766255915164948,Site category signal
allocate_group_classifier,hash__Class Name__45,0.24753539264202118,Class Name category signal
allocate_group_classifier,has_alloc_rec,0.2475210279226303,has_alloc_rec
allocate_group_classifier,lw_month_to_l30,0.24750179052352905,lw_month_to_l30
allocate_group_classifier,hash__Class Name__90,0.24732087552547455,Class Name category signal
allocate_group_classifier,hash__Line Name__104,0.24724802374839783,Line Name category signal
allocate_group_classifier,hash__Class Name__62,0.24714544415473938,Class Name category signal
allocate_group_classifier,hash__Class Name__36,0.24712413549423218,Class Name category signal
allocate_group_classifier,hash__Class Name__71,0.24708199501037598,Class Name category signal
allocate_group_classifier,hash__Class Name__5,0.24703636765480042,Class Name category signal
allocate_group_classifier,hash__Class Name__95,0.24703331291675568,Class Name category signal
allocate_group_classifier,hash__Flag__2,0.24697431921958923,Flag category signal
allocate_group_classifier,hash__Line Name__80,0.24696385860443115,Line Name category signal
allocate_group_classifier,rec_minus_pressure,0.24689804017543793,rec_minus_pressure
allocate_group_classifier,hash__Line Name__93,0.24652381241321564,Line Name category signal
allocate_group_classifier,rank_score,0.246496319770813,rank_score
allocate_group_classifier,hash__Line Name__44,0.2464657723903656,Line Name category signal
allocate_group_classifier,hash__Class Name__56,0.2463335394859314,Class Name category signal
allocate_group_classifier,hash__Class Name__48,0.24628779292106628,Class Name category signal
allocate_group_classifier,hash__Class Name__46,0.246274933218956,Class Name category signal
allocate_group_classifier,hash__Line Name__110,0.24615518748760223,Line Name category signal
allocate_group_classifier,hash__Site__84,0.24602769315242767,Site category signal
allocate_group_classifier,hash__Class Name__50,0.24596741795539856,Class Name category signal
allocate_group_classifier,hash__Flag__6,0.24574550986289978,Flag category signal
allocate_group_classifier,hash__Class Name__30,0.24540352821350098,Class Name category signal
allocate_group_classifier,hash__Class Name__8,0.24532091617584229,Class Name category signal
allocate_group_classifier,LW,0.24507713317871094,LW
allocate_group_classifier,hash__Line Name__118,0.2450406551361084,Line Name category signal
allocate_group_classifier,hash__Line Name__66,0.24496868252754211,Line Name category signal
allocate_group_classifier,hash__Site__40,0.24483846127986908,Site category signal
allocate_group_classifier,hash__Dc Avail Bucket__6,0.24482794106006622,Dc Avail Bucket category signal
allocate_group_classifier,hash__Class Name__19,0.2447236329317093,Class Name category signal
allocate_group_classifier,hash__Site__82,0.2445717304944992,Site category signal
allocate_group_classifier,hash__Class Name__49,0.2445642650127411,Class Name category signal
allocate_group_classifier,hash__Line Name__10,0.24453166127204895,Line Name category signal
allocate_group_classifier,d30_to_d60,0.24384337663650513,d30_to_d60
allocate_group_classifier,hash__Site__59,0.2437194138765335,Site category signal
allocate_group_classifier,hash__Line Name__78,0.24347496032714844,Line Name category signal
allocate_group_classifier,hash__Class Name__52,0.2434520125389099,Class Name category signal
allocate_group_classifier,hash__Line Name__115,0.24329419434070587,Line Name category signal
allocate_group_classifier,hash__Line Name__41,0.2431977242231369,Line Name category signal
allocate_group_classifier,hash__Class Name__93,0.24300937354564667,Class Name category signal
allocate_group_classifier,demand_pressure,0.2428530752658844,demand_pressure
allocate_group_classifier,hash__Line Name__106,0.2425498515367508,Line Name category signal
allocate_group_classifier,hash__Line Name__49,0.2415151298046112,Line Name category signal
allocate_group_classifier,hash__Flag__3,0.24142935872077942,Flag category signal
allocate_group_classifier,hash__Class Name__24,0.2413933426141739,Class Name category signal
allocate_group_classifier,hash__Class Name__74,0.24122434854507446,Class Name category signal
allocate_group_classifier,hash__Line Name__43,0.240846186876297,Line Name category signal
allocate_group_classifier,hash__Class Name__16,0.24053040146827698,Class Name category signal
allocate_group_classifier,hash__Class Name__61,0.24041934311389923,Class Name category signal
allocate_group_classifier,hash__Class Name__3,0.24021202325820923,Class Name category signal
allocate_group_classifier,hash__Class Name__58,0.23910489678382874,Class Name category signal
allocate_group_classifier,d30_gap,0.2390058934688568,d30_gap
allocate_group_classifier,hash__Site__64,0.2385486662387848,Site category signal
allocate_group_classifier,hash__Line Name__31,0.2379070520401001,Line Name category signal
allocate_group_classifier,hash__Class Name__64,0.2377011775970459,Class Name category signal
allocate_group_classifier,hash__Class Name__79,0.2376062273979187,Class Name category signal
allocate_group_classifier,hash__Rank__5,0.23760057985782623,Rank category signal
allocate_group_classifier,hash__Line Name__87,0.23712469637393951,Line Name category signal
allocate_group_classifier,hash__Site__22,0.2368885725736618,Site category signal
allocate_group_classifier,hash__Class Name__81,0.23639732599258423,Class Name category signal
allocate_group_classifier,hash__Line Name__16,0.2291429489850998,Line Name category signal
review_flm_regressor,hash__Line Name__62,0.28621235489845276,Line Name category signal
review_flm_regressor,hash__Site__53,0.2811312675476074,Site category signal
review_flm_regressor,MIL,0.2794589102268219,MIL
review_flm_regressor,hash__Line Name__58,0.278136283159256,Line Name category signal
